betas,gammas,2014v2:ESP_Jake:Potts_Point,2014v2:ESP_Jake:Basin_Point,2014v2:ESP_Jake:Head_Beach,2014v2:ESP_Don:York_River,2014v2:ESP_Don:Ogunquit,2014v2:ESP_Dennis:Christmas_Cove,2017:ESP3_Roman:Cutler_Harbor,2017:ESP3_Roman:Lubec_Channel,2017:ESP3_Roman:Gove_Point,2017:ESP3_Roman:Gleason_Cove,2019:ESP_Roman:Lubec_Channel,2019:ESP_Roman:Gove_Point,2019:ESP_Roman:Gleason_Cove,,method1_mean,method2_mean,method3_cumu
0,0.1,62.9381567804283,64.5250923369115,74.2696768674954,62.3182000224157,86.0640072575795,35.1510580575719,35.9835518603225,80.8655654502902,46.157516554591,146.206710743949,114.010475552196,140.461619225166,117.260742788949,,,82.0163364229128,91.7634310482985
0,0.105,62.9653072141625,64.5750322664706,74.2953859284926,62.3667871041979,86.0920199221789,35.1648532501437,35.9992127545291,81.0805328439433,46.2533124274109,147.278780848974,114.26086740771,140.5890866017,117.827579071002,,,82.211442895455,92.040716065504
0,0.11,62.9888980724826,64.6183338975512,74.3173250028037,62.4090189871327,86.1164362181046,35.1773023828089,36.0132320643691,81.2777306086169,46.3406273631733,148.261546043372,114.484752792175,140.701895762503,118.339234131398,,,82.3881794866532,92.2929513677212
0,0.115,63.0094328547048,64.6559460363807,74.3360704721339,62.445791752322,86.1377912061996,35.1885628377731,36.0257897302818,81.4587787302228,46.4202821367306,149.163571247771,114.685325162091,140.801912365058,118.802548058869,,,82.5486001992722,92.522816130429
0,0.12,63.0273403469358,64.6886753533164,74.3521084282164,62.4778711876397,86.1565351660293,35.198771901101,36.0370449685969,81.6251406048719,46.4930131332508,149.992545681895,114.865356856567,140.890752090695,119.223374823228,,,82.694502349411,92.7326717653274
0,0.125,63.0429861050061,64.7172084875179,74.3658490970788,62.5059120386355,86.1730474152297,35.2080494418616,36.0471387847602,81.7781383630541,46.5594812917005,150.755370716748,115.027259144174,140.969815464109,119.606739946676,,,82.8274612535809,92.9246020710976
0,0.13,63.0566821216186,64.7421306079411,74.377638921779,62.5304743899771,86.1876478453565,35.2165002263436,36.0561961677732,81.9189668830007,46.620280140165,151.458241512088,115.173133130222,141.040317654731,119.956971010488,,,82.9488600470372,93.1004483146196
0,0.135,63.0686949716109,64.7639410121514,74.3877706883864,62.5520376070188,86.200606554058,35.2242159175266,36.0643280073138,82.0487065111763,46.6759429879338,152.106721593144,115.304812977203,141.103314001875,120.277805935593,,,83.0599152896147,93.2618397763608
0,0.14,63.07925268083,64.7830662475864,74.3964920162608,62.5710122027143,86.2121518900524,35.2312768030841,36.0716327697239,82.1683345519041,46.7269493467168,152.705810236039,115.423902659353,141.159721895808,120.572483047327,,,83.1616989498,93.4102202931779
0,0.145,63.0885505237501,64.7998711592182,74.4040124805202,62.5877499403269,86.2224771746146,35.2377532892314,36.078197964343,82.278735610747,46.773730654418,153.260002926185,115.531807274496,141.2103395522,120.843816181711,,,83.2551572870586,93.546871300851
0,0.15,63.0967559213198,64.8146682004136,74.4105095902713,62.6025524358223,86.2317463192985,35.2437071925807,36.0841014275133,82.3807108857488,46.8166753723256,153.773345356204,115.629759769211,141.25586213646,121.094257481471,,,83.3411270837415,93.6729318336309
0,0.155,63.10401258247,64.8277252879326,74.4161338092317,62.6156784842437,86.2400985229911,35.2491928577261,36.0894124479525,82.4749865022327,46.8561335220769,154.249481517739,115.718843793259,141.296895625506,121.325950037868,,,83.4203496147099,93.7894158882586
0,0.16,63.1104440093287,64.8392724355302,74.4210127745755,62.6273503007214,86.2476522008698,35.2542581244548,36.0941927540242,82.5622209838744,46.8924207233593,154.691696462887,115.800013282136,141.333968736096,121.540772136791,,,83.4934826865114,93.8972275105202
0,0.165,63.1161564666819,64.8495073619734,74.42525484416,62.6377588381776,86.254508272412,35.2589451651764,36.0984973806939,82.6430119472821,46.9258217876447,155.102954295049,115.874109269067,141.367543199292,121.740374546136,,,83.5611110287496,93.9971739160981
0,0.17,63.1212414999439,64.8586002371035,74.4289520808897,62.6470683194901,86.2607529144292,35.2632912103236,36.1023754315818,82.7179021006298,46.9565939176788,155.485931913495,115.941874346585,141.398022618795,121.926212021291,,,83.6237552778644,94.0899769155068
0,0.175,63.1257780723145,64.8666977027941,74.4321827651177,62.6554201012281,86.2664598674521,35.2673291770218,36.1058707494713,82.7873846197805,46.9849695571691,155.843048991547,116.00396513029,141.425760115427,122.099569994634,,,83.6818797572498,94.1762828756549
0,0.18,63.129834380448,64.8739262833355,74.435013511099,62.6629359685297,86.2716923690993,35.2710882142169,36.1090225068553,82.8519079682827,47.011158930235,156.176494621101,116.060963021179,141.451064930081,122.261587243637,,,83.7358992267769,94.2566714179654
0,0.185,63.133469398474,64.8803952811833,74.4375010510819,62.6697209457777,86.276504775819,35.2745941756303,36.1118657265742,82.9118802208904,47.0353523057354,156.488251009943,116.113383516095,141.474208132077,122.41327519279,,,83.7861847486209,94.3316630247076
0,0.19,63.1367341922747,64.8861992384945,74.439693740256,62.6758656950582,86.2809439241943,35.2778700303448,36.1144317412729,82.9676729439865,47.0577220175855,156.780114574715,116.161684276828,141.495427558356,122.555534390864,,,83.8330687941715,94.4017257008281
0,0.195,63.1396730392797,64.8914200319324,74.4416328271149,62.6814485636167,86.2850502745048,35.2809362194722,36.1167485992632,83.0196246805479,47.0784242685914,157.053714732459,116.20627213578,141.514932090732,122.689168612126,,,83.8768496981092,94.4672808176534
0,0.2,63.1423243834772,64.8961286574086,74.4433535265606,62.6865373323714,86.2888588721609,35.2838109661936,36.1188414233907,83.068044082082,47.0976007421456,157.310530657655,116.247509188847,141.532905362889,122.814896954064,,,83.917795549942,94.5287082469383
0.001,0,51.923838582373,49.9095915708951,62.2103697435825,42.5830086037392,68.1977412911028,30.1427845120316,26.0537956385302,64.8879630808378,35.0889922979534,111.617504869111,79.6862757053006,115.38183887472,50.8088070689488,,,60.6532701414712,67.8673858808935
0.001,0.005,52.8139971826502,51.3234305922969,63.2705716605218,44.203951250854,69.6384646386712,30.4769981062521,25.9616638173163,64.5473898531803,34.515915319757,103.767323041243,82.1097122085137,117.285090771425,55.7629320441627,,,61.2059569605265,68.0186353643506
0.001,0.01,53.6091893811064,52.5741192671585,64.2062199247289,45.6480073727811,70.9111981890251,30.779016272556,26.0823935122835,64.7605602611147,34.3966185121883,100.530291626736,84.7476809935731,119.154526421562,62.0629781723057,,,62.2663692236246,68.9892097840624
0.001,0.015,54.3188586617058,53.6768113366295,65.0319099601316,46.9345305370032,72.0379709814131,31.0523524674451,26.3375228219208,65.3086001548474,34.5712719747625,100.407658923619,87.3667296351503,120.926874669712,68.4135899209661,,,63.5680524650236,70.3815034872004
0.001,0.02,54.9522907263889,54.6476666511571,65.7611921752471,48.0816115054113,73.0380515785996,31.300145596304,26.6722313023162,66.0454546000945,34.9266702268784,102.185981824225,89.8481737065278,122.572239918194,74.30400309954,,,64.9489009931449,71.9504834012159
0.001,0.025,55.5182036768965,55.502383415536,66.4063079309929,49.1057172991096,73.9281735227926,31.525189717455,27.049346484619,66.8764085149091,35.3856713972653,105.004404870797,92.139025953486,124.080227796443,79.5771865772162,,,66.3152497813475,73.5529800603297
0.001,0.03,56.0245596504725,56.2554951519687,66.978127156899,50.0215978121225,74.7228020896232,31.7299654627709,27.444288107091,67.7415243070531,35.8972335378116,108.307648020989,94.2225522692404,125.451479274354,84.2227434207035,,,67.6169243277768,75.1097104320652
0.001,0.035,56.4785039906057,56.9200877273225,67.4861939466822,50.8423309303878,75.4344057648021,31.9166711992929,27.8411991762412,68.6038365198179,36.4284131905271,111.760530606955,96.1012381943768,126.692569353701,88.28700661784,,,68.8302297860425,76.5799659980194
0.001,0.04,56.886375677052,57.5077428959485,67.9388258118378,51.5794355092299,76.0737138469486,32.0872527829923,28.2301477604517,69.4413081363648,36.958480421274,115.171223727306,97.7871290319857,127.812970880944,91.8345500139091,,,69.9468581920188,77.9457052812204
0.001,0.045,57.2537553902083,58.0285992125676,68.3432353929201,52.2430132618253,76.6499515853575,32.2434312834549,28.605169977679,70.2414897530781,37.4748032329571,118.436252534633,99.2964377311376,128.823276790352,94.9318610805172,,,70.9670213251298,79.2018595357326
0.001,0.05,57.585531278418,58.4914688293648,68.7056570742565,52.8418982011754,77.1710497917232,32.3867283924666,28.9629285313296,70.9980247630342,37.970052083618,121.504876028121,100.646596202679,129.734185429338,97.6407365561411,,,71.8953640893589,80.3505266368886
0.001,0.055,57.8859708018165,58.9039758629907,69.0314690091255,53.3838021997036,77.6438288541505,32.5184894380216,29.3018042705787,71.7083810242463,38.4403325517376,124.357105970917,101.854697899557,130.555946137802,100.016009632334,,,72.7386010502293,81.397535964275
0.001,0.06,58.1587920667038,59.2726976110908,69.3253058052874,53.8754508817977,78.0741586199413,32.6399040520224,29.621285643343,72.3723855361118,38.8839497558579,126.990455701359,102.936727965703,131.29808021591,102.105197747282,,,73.5041839694163,82.350441397659
0.001,0.065,58.4072311143069,59.6032988670244,69.5911598801168,54.3227072890154,78.4670963242903,32.7520246135182,29.9215605274638,72.9912810819623,39.300595288148,129.41204637302,103.907234577461,131.96926449576,103.948964366935,,,74.1995742153095,83.2173692333748
0.001,0.07,58.6341034581298,59.9006547195937,69.8324710647522,54.7306825808874,78.8270049861128,32.8557826285252,30.2032446218814,73.5671211593322,39.6908141771424,131.633942161048,104.779242559335,132.577308796424,105.581880279584,,,74.8318656302115,84.0063757278208
0.001,0.075,58.8418592451634,60.1689601305647,70.0522048943146,55.1038340394757,79.1576546802188,32.9520032246622,30.46720166693,74.102384017675,40.0556566862547,133.67041858688,105.564295136514,133.129185525606,107.033247141336,,,75.4076080750458,84.7251068646085
0.001,0.08,59.0326320369416,60.411826182849,70.2529204543201,55.4460511709237,79.4623089498082,33.0414179421961,30.7144253099997,74.599728665645,40.396451952714,135.536386103278,106.272558652734,133.631086246147,108.32787851074,,,75.9327440137152,85.3806358063164
0.001,0.085,59.2082815453151,60.6323637288805,70.4368288366511,55.7607309408589,79.7437984161925,33.1246759980172,30.9459623128317,75.0618429079483,40.7146619430043,137.246503723402,106.912953471374,134.088490193792,109.486797424869,,,76.4126070340875,85.9794032435917
0.001,0.09,59.3704308256125,60.8332555621179,70.6058432980281,56.0508432608872,80.0045834146504,33.2023541891111,31.1628634536766,75.491351021616,41.01178837191,138.814704114861,107.493290765394,134.506235975604,110.52783997188,,,76.8519526327191,86.5272157795186
0.001,0.095,59.5204984954287,61.0168183746691,70.7616221742235,56.3189878314002,80.2468072591428,33.2749655895711,31.3661529475094,75.8907600109783,41.2893145451148,140.253962817077,108.020404461602,134.888591501233,111.466168218666,,,77.2550041712782,87.029275535625
0.001,0.1,59.6597265533716,61.1850557635806,70.9056055230729,56.5674433840826,80.4723415262175,33.3429671816031,31.5568102068427,76.2624307108432,41.5486702014893,141.576210735346,108.500273111141,135.239319525863,112.314701580157,,,77.6255043079701,87.4902250778132
0.001,0.105,59.7892043451861,61.3397034741784,71.0390463717236,56.7982102813815,80.6828245554438,33.4067665472594,31.7357597801152,76.608564765576,41.7912114540947,142.792329011896,108.938129585361,135.561737584101,113.084477443284,,,77.9667665538155,87.9141983662342
0.001,0.11,59.9098891809754,61.4822679601901,71.1630373419033,57.013047334889,80.8796941920446,33.4667277343751,31.9038666600569,76.9312016120341,42.0182105823457,143.912189504687,109.338558226816,135.858771921355,113.784951699547,,,78.2817241500938,88.3048724293865
0.001,0.115,60.0226240565685,61.6140592198224,71.2785333287702,57.213503608888,81.0642156468907,33.5231763977003,32.0619350685064,77.2322216221767,42.2308521839611,144.944718755686,109.705579998349,136.133005502659,114.424248868342,,,78.5729749429478,88.6655168717209
0.001,0.12,60.128152880208,61.7362187471161,71.3863708179792,57.4009458840551,81.2375052184156,33.5764043047067,32.2107094420378,77.5133528925125,42.4302333619704,145.897972261878,110.042726612497,136.386720435216,115.009370245994,,,78.8428217772759,88.9990397649655
0.001,0.125,60.2271335559178,61.8497433254047,71.4872843436708,57.5765823720311,81.4005505085135,33.6266732850555,32.3508767613283,77.776180044465,42.6173663998732,146.779211320124,110.353104792332,136.621935265332,115.546367252372,,,79.0933084020324,89.3080293231904
0.001,0.13,60.320149228856,61.9555052876405,71.5819205176103,57.7414831952873,81.5542276681085,33.6742186932581,32.4830696512504,78.0221539788332,42.7931828983638,147.594978052403,110.639451833963,136.840437656135,116.040485984394,,,79.3262511266233,89.5947912508253
0.001,0.135,60.407717956409,62.0542697777972,71.6708499963714,57.8965980786586,81.6993161258767,33.7192524456,32.6078698716532,78.2526019105418,42.9585386960533,148.351166249804,110.904183581364,137.043812952529,116.496287966757,,,79.5432665853396,89.8613819229099
0.001,0.14,60.4903010319244,62.1467094683798,71.7545776986494,58.0427716387929,81.8365111836727,33.7619656848694,32.7258119499414,78.4687372632772,43.1142191311907,149.053086901933,111.149435827473,137.233469114707,116.917751221809,,,79.7457960089708,90.1096376948048
0.001,0.145,60.5683101556689,62.2334171205821,71.8335515376452,58.1807566050493,81.9664348029016,33.8025311197675,32.8373867956005,78.6716691709755,43.2609443591829,149.705528010103,111.377100045165,137.410658463746,117.308355052883,,,79.9351264030208,90.3412006980047
0.001,0.15,60.6421136195073,62.3149163148068,71.9081698931428,58.3112252593951,82.0896448558316,33.8411050799945,32.943045197122,78.8624114432425,43.3993745467976,150.312808707707,111.588854241049,137.576496639892,117.671151332123,,,80.1124090100469,90.5575414924998
0.001,0.155,60.7120416475461,62.3916706290338,71.9787880135236,58.4347793429166,82.2066430733623,33.8778293228321,33.0432011424464,79.041890923669,43.5301148350855,150.878827947167,111.786189620775,137.731979130528,118.008824587005,,,80.2786754012223,90.7599789344982
0.001,0.16,60.7783910141275,62.4640914997823,72.0457235087579,58.5519586419788,82.3178818848705,33.9128326224992,33.1382349312609,79.2109552163694,43.6537200105389,151.407108133256,111.970433659881,137.877995683016,118.323742772029,,,80.4348515060282,90.9496975934687
0.001,0.165,60.8414290427033,62.5325449641693,72.1092610706338,58.6632484371975,82.4237703154561,33.9462321695775,33.2284960655015,79.3703797853502,43.7706988554184,151.900834133104,112.142770090242,138.015342878858,118.618000278351,,,80.5817698528125,91.1277630217552
0.001,0.17,60.9013970738512,62.5973574508822,72.1696565355161,58.7690859726424,82.5246790803543,33.9781348043237,33.3143059161281,79.5208744492317,43.8815181686833,152.362888102479,112.304256238839,138.144735110549,118.893454461085,,,80.7201802588127,91.2951351477047
0.001,0.175,60.9585134776874,62.6588207619577,72.227140387188,58.8698660805124,82.6209449947155,34.0086381046382,33.3959601716647,79.663089304184,43.9866064620539,152.795880553612,112.455838092035,138.266814171196,119.151756740732,,,80.8507591770905,91.4526800317836
0.001,0.18,61.0129762748457,62.7171963653666,72.2819207823412,58.9659460774697,82.7128747987845,34.0378313468071,33.4737310784978,79.7976201132977,44.0863573438099,153.202178063015,112.59836340407,138.382157639301,119.394379152444,,,80.9741178800038,91.6011801957925
0.001,0.185,61.064965420764,62.7727190999352,72.3341861686292,59.0576500324362,82.8007484831794,34.0657963548177,33.5478694854575,79.9250132027192,44.1811326076199,153.583927985085,112.732593121817,138.491286216887,119.622637067102,,,81.0908096343422,91.7413437086094
0.001,0.19,61.1146448000043,62.8256003785605,72.3841075545107,59.1452724915943,82.8848221860499,34.0926082520237,33.6186067064198,80.045769904908,44.2712650461287,153.943080502842,112.859211358101,138.594670157989,119.837708685396,,,81.2013360018868,91.8738121880693
0.001,0.195,61.162163970517,62.8760309625405,72.4318404810965,59.2290817342705,82.9653307229962,34.1183361271816,33.6861562150164,80.1603505881153,44.3570610099563,154.28140831324,112.978834112036,138.692734906145,120.040651805162,,,81.3061523806363,91.9991678575748
0.001,0.2,61.2076596919666,62.9241833687657,72.4775267386019,59.3093226230244,83.042489801434,34.1430436253419,33.7507151853293,80.2691783091637,44.4388027327296,154.600524212433,113.092016906112,138.785866043603,120.232418279167,,,81.4056728859748,92.1179397776374
0.002,0,45.6915924763919,43.5981247537852,55.2736150505409,30.4471917936333,55.2100761526429,26.4996086628485,25.5613856715251,63.8748212852975,36.48371243995,116.133816693266,73.0108354670698,106.16493300144,47.39434710819,,,55.7956969658909,63.7792330452359
0.002,0.005,46.6959595075012,45.0743341510495,56.5387555313743,32.4519408726836,57.2673699351313,26.9850931942943,23.1354128563585,61.5718677508791,33.375421852342,104.734796215864,73.7464438638266,107.523020024167,47.631506044402,,,55.1332247538364,62.4182844210755
0.002,0.01,47.6397389015859,46.4479676456595,57.6982773473663,34.317539849007,59.1319382333253,27.4307824796267,21.541696652715,60.4217073773218,31.3370254821155,98.6702785906199,75.4802795229271,109.195636834234,51.7814085011108,,,55.4687905705858,62.4820861777955
0.002,0.015,48.5186611598004,47.7098295890638,58.7562441236388,36.0383492398963,60.820797947368,27.8400945337107,20.6253845620857,60.0688098950938,30.1390379724263,96.5194910639201,77.7069610311164,110.997045824964,57.4607366034192,,,56.4001110420387,63.4034999922374
0.002,0.02,49.3326133811845,48.8602185410645,59.7192693661467,37.6178541477053,62.3511866667284,28.2162796115774,20.230144809877,60.2446507697413,29.5708810445612,96.9791429985499,80.1155867268541,112.814075843969,63.3899603935355,,,57.6493741770381,64.7924398866214
0.002,0.025,50.0838890828009,49.9044744617003,60.5950718601246,39.0640495783302,63.7395741453917,28.562373183348,20.2120319905404,60.75600513101,29.452490525071,99.0185791620601,82.5264741050039,114.580623543714,69.0189450578759,,,59.0395832174593,66.3992325965339
0.002,0.03,50.7760842374637,50.8503695073661,61.3916299671881,40.3869068304518,65.0011932194228,28.8811753859757,20.4507363604939,61.4688282638354,29.6404007337632,101.915149199617,84.8421285302169,116.260431142588,74.1502823199685,,,60.4627165921808,68.0723748299842
0.002,0.035,51.413409080418,51.7066010998459,62.1167030135074,41.5969839861462,66.1498599994637,29.1752470278844,20.8536556681055,62.2926486466256,30.0269233617824,105.203556800713,87.0143690232593,117.835819791768,78.7414705809787,,,61.8559421600383,69.7241900973733
0.002,0.04,52.0002663235715,52.4819417237332,62.7775766068935,42.7046752080382,67.1979528268257,29.4469156788837,21.353862143813,63.1677372076061,30.5348557890129,108.601646934304,89.023737581384,119.30045277799,82.8146513627144,,,63.1850978588285,71.30677025223
0.002,0.045,52.5409995185743,53.1847791399006,63.3809433522559,43.7198215024879,68.1564752524177,29.6982876300853,21.905165297323,64.055471141174,31.1107170033754,111.946628630616,90.8670250542632,120.654739501362,86.4163897226529,,,64.4336494420375,72.7963158356357
0.002,0.05,53.0397496206978,53.8228876312931,63.9328641345699,44.65152760969,69.0351600661426,29.9312629863075,22.4767822636312,64.9314679472743,31.718428948441,115.149824420584,92.5498456315857,121.902941333394,89.5997937186134,,,65.5955797163249,74.1833202448898
0.002,0.055,53.5003798703975,54.4033345610185,64.438776005882,45.5080963377003,69.8425897752422,30.1475521282598,23.0488086374454,65.7808419970205,32.3342108659298,118.167275548845,94.0822689481669,123.051364984188,92.4167199694008,,,66.6709399714997,75.4665382344662
0.002,0.06,53.9264432982082,54.9324645838562,64.9035256951973,46.2970288997176,70.5863196758045,30.3486924271624,23.6087837306719,66.5949853850188,32.9427676009468,120.981442684741,95.4762833245761,124.107247753755,94.9146191730341,,,67.6631234025146,76.6493229116447
0.002,0.065,54.3211763027924,55.4159267555004,65.331415871614,47.0250610748503,71.2729959909216,30.5360645223186,24.1492396956832,67.3694049469126,33.534570089221,123.590045810557,96.7443506063466,125.078081746384,97.1355338077067,,,68.5772205554468,77.7374217027445
0.002,0.07,54.6875076631452,55.8587236592536,65.7262563743648,47.6982173867749,71.9084652816894,30.7109077554479,24.6660105833095,68.1022767463335,34.1039651902301,125.999328295001,97.8986098809093,125.971215769836,99.1160792898345,,,69.4190433750868,78.7376647374504
0.002,0.075,55.0280761786644,56.265270123912,66.0914158117404,48.3218728152616,72.4978735249824,30.8743345422437,25.1570872471461,68.7934828979654,34.647881327437,128.220019090078,98.9504652268115,126.79363210179,100.887848427723,,,70.1945584089042,79.657197373904
0.002,0.08,55.3452526214444,56.6394542761882,66.4298709264261,48.9008159421333,73.0457545126115,31.0273435834334,25.6218498263679,69.4439710927783,35.1649493751965,130.26493111243,99.9103987843152,127.551832535725,102.477968907814,,,70.909568730528,80.5030437195785
0.002,0.085,55.6411633052181,56.9846968342574,66.7442523660386,49.4393100846382,73.556107928381,31.170831895823,26.0605563341845,70.0553296979177,35.6549082435539,132.147550772398,100.787913869945,128.251791850722,103.90968519061,,,71.5695460287452,81.2818707353447
0.002,0.09,55.9177136281833,57.3040064779433,67.0368862604702,49.9411505779528,74.032467824908,31.3056056926762,26.4740032803138,70.6295069152114,36.1182040432491,133.881228030963,101.591550930169,128.89895201213,105.202906519304,,,72.179552476421,81.9998730192935
0.002,0.095,56.1766106287805,57.6000302965704,67.3098314667327,50.409717342388,74.4779623861316,31.4323901719658,26.8633013720657,71.168626321667,36.5557204138761,135.478730043547,102.328942090846,129.498240122747,106.374697806575,,,72.7442154202994,82.662729246013
0.002,0.1,56.4193840320179,57.8750990074481,67.5649126086093,50.8480224542348,74.8953659070967,31.5518382870931,27.2297281010163,71.6748669781504,36.9685976555146,136.952014157778,103.006883965144,130.054099380772,107.439707427587,,,73.2677323048047,83.2756001774379
0.002,0.105,56.6474055427038,58.1312670360547,67.8037491837783,51.2587527807418,75.287143900781,31.6645385820496,27.5746317045198,72.15038682896,37.3581120245314,138.312132135495,103.631416826759,130.570526311687,108.410534113055,,,73.7538920747012,83.8431498235143
0.002,0.11,56.8619063158109,58.3703477654706,68.0277810808057,51.6443079311272,75.6554921836424,31.7710221747482,27.8993694689003,72.5972751197654,37.7255958393121,139.569211596447,104.207903384104,131.05111012179,109.298038642463,,,74.2061047403374,84.3695785365707
0.002,0.115,57.0639926393926,58.5939443677935,68.2382908718488,52.0068338738929,76.0023707162273,31.8717689704315,28.2052689839833,73.0175242298021,38.0723852968073,140.732481561351,104.74110349669,131.499071678879,110.111607183709,,,74.6274341439083,84.8586612862247
0.002,0.12,57.2546599259258,58.8034766683683,68.4364232428417,52.3482526119255,76.3295328939732,31.9672131830834,28.4936047134226,73.4130144363241,38.399787111501,141.810321818388,105.23524304053,131.917300686553,110.859373115135,,,75.0206310344594,85.3137871279146
